endpoint,contrast,sex,city,agxcat,agecat,agex,age,year,pyr,dose,dose_level,pihat,cate,cate_lo,cate_hi,logRR,rr
stomach,control_vs_moderate,2,2,4,15,18.985,71.224,1997.843,18.67329,0.28525,moderate,0.4377517143987313,12.84249478094818,-33.527047223788806,81.44950870333366,0.06404859078585144,1.0755593434675386
stomach,control_vs_moderate,2,1,9,14,41.482,68.418,1972.534,156.30642,0.09292,control,0.43645605767211837,5.455453847029101,-67.82663705312274,84.98294307446979,0.015535987087053053,1.0232181634767963
stomach,control_vs_moderate,1,1,9,15,44.878,70.141,1970.861,1.12837,0.29833,moderate,0.4226530846487483,5.031948221122271,-164.36753157915,167.08177077029742,0.00407145642438525,1.0107490144430493
stomach,control_vs_moderate,1,1,8,17,39.909,80.157,1985.845,1.11731,0.02666,control,0.4256498558073921,2.22988739861999,-183.88136165220163,230.28868771548935,-0.004160261225283046,1.003032877224021
stomach,control_vs_moderate,1,2,12,16,55.895,78.002,1967.716,12.3648,0.45025,moderate,0.38400442743099283,32.11319283990525,-128.6459736328888,266.55864832846396,0.03969213408357974,1.0493171587411967
stomach,control_vs_moderate,2,2,4,11,18.204,51.801,1979.202,63.51517,0.23101,moderate,0.44415863155532376,8.282904088467669,-21.09858247964119,48.35198962674257,0.06946756150099447,1.082528186341232
stomach,control_vs_moderate,1,2,5,10,22.719,49.058,1971.945,3.06305,0.09857,control,0.43024168885959657,5.4474060846039345,-22.208692659506298,45.52519015729141,0.042881399717936475,1.0525745010595642
stomach,control_vs_moderate,2,2,6,16,29.904,75.151,1990.851,0.28281,0.08636,control,0.42385328287121066,11.136553580188316,-59.053407339345455,95.97340198903386,0.033804288892126076,1.042390678458618
stomach,control_vs_moderate,1,2,3,9,14.784,40.091,1970.911,0.19001,0.13216,moderate,0.44209422654817726,2.1260671118087595,-8.351503176499127,16.765345858616126,0.044764531961850186,1.056668916684155
stomach,control_vs_moderate,2,2,1,9,3.286,41.84,1984.16,867.46708,0.00252,control,0.464661160405247,2.23921886642486,-6.063980734606388,13.605162019530622,0.06304211877539984,1.0786186383761298
stomach,control_vs_moderate,2,2,4,11,19.798,50.097,1975.905,0.44989,0.02261,control,0.4427604458141881,7.34408050834837,-17.817371090042794,42.19385543287677,0.06776043857465258,1.0806044073444476
stomach,control_vs_moderate,1,2,3,9,14.856,40.126,1970.876,5.03421,0.00192,control,0.44199946572845084,2.1270951366942956,-8.351503176499127,16.765345858616126,0.04478617446693796,1.0566909578008055
stomach,control_vs_moderate,2,1,7,15,30.972,74.188,1988.814,41.5611,0.11671,moderate,0.4472121199631475,7.341069711563366,-49.030551052852616,70.60570109551709,0.02807758699677881,1.0362275762294582
stomach,control_vs_moderate,1,1,10,13,47.95,62.028,1959.678,156.87172,0.09432,control,0.42133978245044157,5.298103162595724,-88.04002357351304,115.65480319773906,0.0069864461430039744,1.0141048604033576
stomach,control_vs_moderate,2,2,4,14,18.085,66.729,1994.248,1116.82554,0,control,0.4400795145581957,9.163706566383677,-23.40525202807008,51.55462972339328,0.0650830987543348,1.0769263316497026
stomach,control_vs_moderate,1,1,14,18,69.861,85.133,1960.872,0.49601,0,control,0.3897249678449208,86.99190756646853,-211.77655065785606,524.6516860068187,0.0704921522122269,1.0863258062105703
stomach,control_vs_moderate,2,2,4,8,16.149,38.274,1967.73,22.65017,0.09236,control,0.45041880987186766,2.67539083874053,-7.268845999454654,16.66658684511553,0.06660087809186123,1.0815862873966378
stomach,control_vs_moderate,1,1,1,8,4.857,35.131,1975.871,4.34794,0.0024,control,0.47988420658000097,1.4517799475517017,-7.761571581201947,13.261804374851115,0.036865323626556444,1.0505153261106195
stomach,control_vs_moderate,2,1,9,13,43.204,61.793,1964.187,383.65973,0.40584,moderate,0.43629922816777744,3.6974202442943227,-51.285818229537,56.99453452250477,0.017192498672403148,1.025299736949163
stomach,control_vs_moderate,2,2,13,18,61.301,102.268,1986.573,1.06155,8.6e-4,control,0.38034130254390147,51.913515390325855,-173.30102930616852,359.3914243881208,0.06348689696080086,1.0806783970751348
stomach,control_vs_moderate,1,1,4,13,19.924,60.144,1985.817,0.70046,0.06744,control,0.4548291324697662,18.843369438639478,-71.83407583783824,147.28701329869546,0.042466820423789395,1.0516909707529616
stomach,control_vs_moderate,2,1,6,10,26.516,48.461,1967.542,126.15139,0.28929,moderate,0.45979611773636686,2.9557403202699972,-8.313454494168028,18.764110424967328,0.05765612370415429,1.0695657708757162
stomach,control_vs_moderate,2,1,5,15,21.589,73.247,1997.254,190.33883,0.40595,moderate,0.45858993257737685,21.90757890215043,-59.0722739504604,129.85425838603422,0.06041449826331411,1.0716068387099111
stomach,control_vs_moderate,2,2,1,6,4.923,25.161,1965.841,0.35171,0.31992,moderate,0.4674706703895168,0.8895011743415567,-3.652586959336427,7.533928615738296,0.05420040945574789,1.0714160332579248
stomach,control_vs_moderate,1,2,10,15,46.575,73.485,1972.518,17.84955,0.05051,control,0.39583065455060096,6.550895212715727,-154.69105143226787,189.53454087323487,0.004949612339877639,1.0120378569822075
stomach,control_vs_moderate,2,1,3,11,10.824,54.114,1988.887,19.47048,0.08899,control,0.47685462113625793,4.948548909447738,-12.607230532752538,26.670149717069577,0.06960694941534751,1.0832253227388535
stomach,control_vs_moderate,2,2,11,17,51.162,83.278,1977.723,6.08295,0.17431,moderate,0.3970235370034198,22.66449061943915,-108.58957988757685,171.13757119830535,0.041759413460545576,1.0518456332256667
stomach,control_vs_moderate,2,2,5,13,22.332,63.616,1986.889,14.04241,0.18205,moderate,0.43596142596628795,9.368716756707926,-27.534287295933698,56.67221798959735,0.0599327095097137,1.0708479741381989
stomach,control_vs_moderate,2,1,5,9,21.528,43.465,1967.534,583.37831,0.00255,control,0.4671473943667937,2.451507351804612,-6.936989567365304,16.20642339949416,0.06328036366708521,1.0769203768342166
stomach,control_vs_moderate,1,2,10,16,46.323,78.287,1977.571,267.71582,4.4e-4,control,0.3948031191681006,4.225655302414011,-174.2262660071198,204.88225424172163,-4.0159396759614346e-5,1.0072425999939851
stomach,control_vs_moderate,2,2,5,8,23.033,37.095,1959.668,195.57842,0.03032,control,0.4426221251282602,3.532815410615219,-11.032930865137523,23.008171093529985,0.06131323899911271,1.0757204966325942
stomach,control_vs_moderate,2,1,3,13,12.012,63.529,1997.114,180.27505,0.00257,control,0.47274839821478715,10.718277640490305,-30.020702306931575,63.58940423770443,0.06418497885481408,1.0764640820602183
stomach,control_vs_moderate,1,1,5,16,24.851,75.129,1995.873,0.6925,0.05403,control,0.4447524132248639,39.737686111659386,-198.88516387916295,343.0322706218298,0.034525406806428564,1.0434452471228366
stomach,control_vs_moderate,2,2,9,12,42.887,57.015,1959.734,56.33023,0.05158,control,0.413809508806232,3.6912801936405115,-30.725554960413284,44.09169571573308,0.022301859818771863,1.0308572806492602
stomach,control_vs_moderate,1,2,11,14,51.214,68.219,1962.612,24.28559,0.40358,moderate,0.3919783863173833,18.13250906156339,-97.45198536891989,169.6608442740926,0.028078969935142594,1.0359184621514523
stomach,control_vs_moderate,2,2,8,13,36.447,63.422,1972.58,15.97541,0.09895,control,0.4195054867289859,4.2616255361052255,-45.878788418679505,56.32589919213896,0.018802150386281063,1.0264188358566582
stomach,control_vs_moderate,1,1,6,17,29.828,80.117,1995.885,0.51263,0.02725,control,0.43747941786503636,27.47558871956075,-246.32939860733757,360.1680796395543,0.015321129074359563,1.0235270375290473
stomach,control_vs_moderate,1,1,8,17,36.404,83.27,1992.463,81.62575,0.00279,control,0.4288759480731852,4.879708183879725,-192.66695053286347,212.3166108980834,8.079810917284089e-4,1.0087515386121615
stomach,control_vs_moderate,1,1,2,13,8.891,61.161,1997.865,131.9993,0.0293,control,0.467641555900897,18.978882354679236,-76.53742748512208,135.52795263171518,0.04257553188135241,1.0529196711643363
stomach,control_vs_moderate,1,2,7,17,31.694,83.235,1997.146,78.24235,0,control,0.41025212985410475,12.001221652437351,-220.2434731577165,254.6317711760597,0.007438593767773667,1.0157336367091034
stomach,control_vs_moderate,2,2,4,9,19.83,40.114,1965.888,0.18673,0.22946,moderate,0.4455470345834751,2.934920972303871,-8.64198067559053,19.631672533928267,0.06500092560084168,1.0790360549939848
stomach,control_vs_moderate,1,2,5,13,22.093,63.35,1986.862,24.88564,0.01111,control,0.426963353047565,23.941583003840037,-109.0996965005913,184.7627466444078,0.03966882496442567,1.0485184165396322
stomach,control_vs_moderate,2,2,9,18,42.621,86.66,1989.644,92.17112,0,control,0.4059002416507876,8.802585453280255,-111.74140746299628,144.34836345874194,0.010792132370192534,1.0196598211179004
stomach,control_vs_moderate,2,1,7,14,31.854,68.595,1982.338,101.79497,0.16763,moderate,0.44775461369508374,4.614845339590171,-30.040182929596558,43.738774555596976,0.026886965502638895,1.0351104204236856
stomach,control_vs_moderate,1,2,8,16,38.272,76.677,1984.01,255.14401,4.8e-4,control,0.40447703739321045,1.318454142427232,-160.16007357501718,190.3370061547839,-0.0031683131197825063,1.003522398485894
stomach,control_vs_moderate,2,2,5,14,24.173,65.785,1987.217,2.23893,0.20605,moderate,0.43318874946722163,9.807200318295903,-28.608101911170003,61.15769655555237,0.05661562271298379,1.067180263454777
stomach,control_vs_moderate,1,1,9,18,44.912,85.158,1985.843,0.52215,0.07402,control,0.41841995775973256,6.8088105235555,-235.56992941876373,296.8380419029227,0.0012490005625413563,1.009722399113597
stomach,control_vs_moderate,1,1,3,11,14.861,50.134,1980.871,10.39939,1.1e-4,control,0.4636866173040679,6.060119380762184,-22.080978041654834,42.55673215336168,0.04788242088879582,1.0585514032763652
stomach,control_vs_moderate,1,1,13,17,62.98,81.604,1964.224,29.7508,0.40408,moderate,0.39854308977229563,66.31933198883077,-171.48941537484848,392.3126867782009,0.06426093502167997,1.0777571483021324
stomach,control_vs_moderate,1,1,3,12,14.319,55.887,1987.165,17.56511,0.23022,moderate,0.4626914327278598,15.380620813172154,-46.29373719498019,102.3095691608772,0.04908975305984107,1.0595028854811839
stomach,control_vs_moderate,1,2,2,8,9.887,35.142,1970.86,0.24309,0.2186,moderate,0.44927699335800797,1.4620974541523286,-7.315038285813822,13.077819582829672,0.039557565002992165,1.0526510403026437
stomach,control_vs_moderate,1,2,4,10,19.841,45.119,1970.883,1.24026,3.3e-4,control,0.4347254378660517,3.215322882674859,-13.591938203292306,25.33926220066514,0.04372088509106704,1.0546801652913615
stomach,control_vs_moderate,1,2,6,15,28.741,72.496,1989.358,4.96859,0.13841,moderate,0.4166589489725122,23.09946753960603,-195.00445243115968,234.8613969993178,0.024262130871126213,1.0319932578892534
stomach,control_vs_moderate,2,2,1,10,4.171,45.808,1987.242,33.47477,0.04822,control,0.46247863992781757,3.8237029370471327,-10.59992328152419,23.70988005385148,0.06465451184914504,1.080152255591746
stomach,control_vs_moderate,2,1,7,15,31.877,73.208,1986.928,100.02935,0.07145,control,0.44642066316760914,6.520792507104315,-45.16276635387103,64.97405144597687,0.025813886731708473,1.0338673457352605
stomach,control_vs_moderate,1,1,12,18,55.21,96.561,1986.951,3.54005,0.01009,control,0.40334526037645047,34.97788079872048,-235.91764667066082,342.75241837548236,0.030361778494104624,1.0427984964601509
stomach,control_vs_moderate,2,2,12,18,56.465,97.675,1986.817,2.36226,7e-5,control,0.38705115041516097,38.12637474378136,-160.16702294922246,271.17898060810546,0.04884321884700457,1.062891519237766
stomach,control_vs_moderate,2,2,3,14,13.833,66.126,1997.898,180.02889,0.0108,control,0.4452633594404476,11.101281088666497,-31.43497358108384,61.25233561786766,0.06668135368067243,1.0791323802321628
stomach,control_vs_moderate,2,1,8,15,38.12,71.74,1979.216,2381.92505,0,control,0.43947398948140604,7.285487044057771,-71.27332505121164,91.80699564252438,0.018890663064831472,1.0262864741296072
stomach,control_vs_moderate,2,1,3,13,11.904,63.474,1997.166,132.36929,0.05005,control,0.47289276338979214,10.651890202624129,-29.143564053204898,65.5316624268689,0.06426423207879191,1.0765484721928749
stomach,control_vs_moderate,1,1,4,13,19.049,60.738,1987.286,15.83427,0.11737,moderate,0.45569738122768194,21.85801766153874,-79.71587370866762,154.6764637675701,0.04215142450093109,1.0514015234123633
stomach,control_vs_moderate,2,1,7,17,33.236,81.72,1994.08,190.98464,0.39226,moderate,0.44240858332208133,8.36070810728183,-69.63915610346842,99.788370970405,0.021165022756773302,1.0290847983466942
stomach,control_vs_moderate,1,1,1,9,1.88,43.188,1986.905,278.46229,0.00267,control,0.48113091164135996,4.325933542229691,-21.330917209146154,38.39077418852872,0.04009310793857061,1.0529427141979268
stomach,control_vs_moderate,1,2,12,15,57.721,71.806,1959.694,167.0603,0.0026,control,0.3836198099117286,34.86245409015792,-100.10169617722502,234.66920055368652,0.05048194796073361,1.0605533355914083
stomach,control_vs_moderate,1,2,1,5,3.488,21.943,1964.06,309.16778,0.02913,control,0.4606104706494186,0.37739402089173846,-2.814890010346833,3.971038654514067,0.03180392415758498,1.0467139065935847
stomach,control_vs_moderate,2,2,8,15,39.857,70.126,1975.876,2.2825,0.01176,control,0.41367756113821325,4.876314930589626,-52.31428172368807,67.53467842639127,0.017349275047091228,1.0247339229182562
stomach,control_vs_moderate,2,1,3,8,12.449,38.928,1972.075,16.91114,0.18661,moderate,0.47925910222078794,1.840310508899291,-4.635449175065182,12.61093907029138,0.06745275530285826,1.0829236967718698
stomach,control_vs_moderate,1,1,8,17,38.729,80.567,1987.435,1.09354,0.18146,moderate,0.4269141396071433,1.9151028804306784,-268.32061647260167,301.7195582712305,-0.0022510652361077336,1.0049855252588216
stomach,control_vs_moderate,1,2,11,15,50.304,72.85,1968.154,4.02628,0.16882,moderate,0.3917501000360116,18.51653276488157,-150.15400975645184,219.3657184238557,0.021218445861447294,1.0289189588368552
stomach,control_vs_moderate,1,1,2,10,6.768,48.116,1986.945,57.58515,0.16749,moderate,0.4738938079197327,7.6405748401943745,-32.03341322427612,58.90840296889683,0.045107150651672576,1.0568473982156885
stomach,control_vs_moderate,1,2,1,8,2.186,38.792,1982.211,20.14801,0.16973,moderate,0.4573610227560117,2.3811968855418226,-12.638858396876424,19.90818958609383,0.04020031694314852,1.0535788360288059
stomach,control_vs_moderate,1,1,8,16,35.867,79.136,1988.866,3.13798,0.18619,moderate,0.4306658693308426,4.381757701396338,-240.89932997491226,261.2377743941375,-0.0010067939250703046,1.006398775775823
stomach,control_vs_moderate,2,2,10,16,48.222,76.737,1974.122,492.62688000000003,0.00233,control,0.4021929070049935,10.773881381828977,-76.96458903357903,111.81172358891699,0.0221262064448028,1.0302055086151298
stomach,control_vs_moderate,2,2,8,16,39.893,75.145,1980.859,0.43882,0.4205,moderate,0.4122415334561586,6.312866186379941,-72.99235602243047,91.56469375399139,0.014191271116363608,1.0216891324788764
stomach,control_vs_moderate,2,2,9,16,41.709,76.054,1979.951,8.57146,0.12286,moderate,0.40988828565177626,6.994826782913178,-85.91720318065684,118.64938144914996,0.010305635230892183,1.0179964508887316
stomach,control_vs_moderate,2,2,3,7,13.214,31.802,1964.193,1022.50663,0.00241,control,0.455732380648473,1.1274421330950768,-3.355301715791651,7.544832653052718,0.06325190584182912,1.079408412915498
stomach,control_vs_moderate,2,1,15,18,71.181,101.882,1976.303,1.11331,0.00627,control,0.3927324365217428,47.03562216131854,-131.72753444060973,316.170489735017,0.07719697997215784,1.0979064779187595
stomach,control_vs_moderate,1,2,5,15,21.866,73.522,1997.26,3.87208,0.05849,control,0.42437880285222657,38.524628092712526,-173.67542411130648,296.7752718343742,0.04038657391640501,1.0497219772244126
stomach,control_vs_moderate,2,1,7,14,31.492,68.409,1982.513,92.04655,0.14204,moderate,0.44823515518146384,4.573862083304923,-30.21626494487643,43.993016572267585,0.027698223500315686,1.0359103983770894
stomach,control_vs_moderate,2,2,4,14,18.359,66.867,1994.113,79.47912,0.04819,control,0.43971791094436913,8.876647140727787,-22.735568031812765,49.010852483614514,0.06447683602756249,1.076285546958303
stomach,control_vs_moderate,2,1,15,17,70.67,84.023,1958.953,52.72871,6e-5,control,0.3982090299331884,53.32028609797411,-115.50827962503034,290.5726341298269,0.08730111010081575,1.1052897794106262
stomach,control_vs_moderate,1,1,4,11,16.401,53.388,1982.584,1141.88326,1.3e-4,control,0.4609301800268004,10.998175543315607,-37.75180902478142,73.36926793519049,0.04836207993283169,1.0587093906093603
stomach,control_vs_moderate,1,1,7,10,31.649,48.528,1962.475,66.79732,0.11405,moderate,0.4442574105085857,1.2876367784231881,-17.59389259993717,23.50082291708612,0.01081846761476527,1.0189822588512178
stomach,control_vs_moderate,2,1,7,13,34.77,60.088,1970.914,0.30076,0.17052,moderate,0.4467194696844289,4.188124342532413,-46.430619904928854,57.353741306707974,0.021097512543783246,1.0291426793161744
stomach,control_vs_moderate,1,2,11,14,51.573,68.436,1962.47,48.05612,0.02743,control,0.39151031363374733,19.85044093840294,-103.25810068765661,183.17043866208365,0.029675550766104442,1.0375428003312912
stomach,control_vs_moderate,2,2,1,10,4.206,45.832,1987.231,89.61101,0.01078,control,0.46243022148499197,3.8334081153689192,-10.59992328152419,23.70988005385148,0.0649226690700453,1.0804065769645577
stomach,control_vs_moderate,1,1,5,11,24.849,50.128,1970.874,0.23102,0.22196,moderate,0.45184060505314966,3.895663775752671,-19.480110559353538,33.01741505746815,0.03918673803870188,1.0484350276480636
stomach,control_vs_moderate,1,1,11,18,54.318,106.22,1997.501,2.8881,0.0154,control,0.4017084579682559,43.907004060341215,-339.66884974724616,470.44364713500147,0.027168641183468453,1.0406408372768732
stomach,control_vs_moderate,1,2,7,11,33.575,51.987,1964.017,29.00214,0.04866,control,0.41675624153185703,1.6698678705203718,-32.140695641490964,37.18749047181047,0.00869637889169487,1.016341150162533
stomach,control_vs_moderate,2,2,8,13,36.096,63.21,1972.72,57.43453,0.40967,moderate,0.41997321895495415,4.417184711875883,-44.746195977649045,56.47108314225696,0.02024765293141541,1.0279945915678421
stomach,control_vs_moderate,2,2,4,13,19.249,60.855,1987.211,80.53952,0.00974,control,0.4403674608731326,9.526089730657867,-26.20390676373327,56.76717521643152,0.0637832101024904,1.075331223969036
stomach,control_vs_moderate,1,2,1,9,3.268,41.831,1984.168,571.43686,0,control,0.45521416726271297,2.9494418211652573,-13.153125118283455,25.130820411261382,0.0409174832337553,1.053705420149031
stomach,control_vs_moderate,2,2,8,15,39.857,70.126,1975.876,0.35115,0.08255,control,0.41367756113821325,4.876314930589626,-52.31428172368807,67.53467842639127,0.017349275047091228,1.0247339229182562
stomach,control_vs_moderate,2,1,3,7,14.756,30.082,1960.923,0.88038,0.09198,control,0.4790374273341067,0.9496931299487993,-3.444301320588205,6.574695590623764,0.06062373900750193,1.07670991395977
stomach,control_vs_moderate,2,1,9,14,41.587,68.481,1972.492,880.40046,0.01089,control,0.43631487994182333,5.4933565166298495,-67.82663705312274,84.98294307446979,0.015625363772699945,1.0233424650437448
stomach,control_vs_moderate,1,2,1,11,1.748,53.447,1997.303,10.8375,0.18705,moderate,0.45371489985847,10.469902552139184,-42.54917969162191,82.0488131750026,0.04381328911134815,1.055838563087672
stomach,control_vs_moderate,2,2,1,8,4.847,35.122,1975.879,0.81748,0.04984,control,0.46472045556684716,1.946405607427044,-5.929442184654817,13.088533411582752,0.058458218991138254,1.0748076161058364
stomach,control_vs_moderate,1,1,3,8,14.733,35.069,1965.933,0.27673,0.13856,moderate,0.4681347211827374,0.7290306090708488,-3.9138879435619778,6.653221680262609,0.04107094319916137,1.0538894555275893
stomach,control_vs_moderate,1,1,4,11,16.486,53.434,1982.545,1449.87604,0,control,0.4608161479122531,10.940851603979832,-37.75180902478142,73.36926793519049,0.04805831820691678,1.0583670181194307
stomach,control_vs_moderate,1,1,11,18,50.549,96.234,1991.285,0.98027,0.416,moderate,0.4088079289981561,16.29136140240763,-217.2443182336872,285.0937281039382,0.012152699344312966,1.0233195679983387
stomach,control_vs_moderate,2,2,7,15,34.904,70.151,1980.853,0.28096,0.26681,moderate,0.4194234227473425,5.424937196526943,-46.29227245011102,58.94406256549351,0.02076324610452442,1.0283238476286012
stomach,control_vs_moderate,1,2,2,10,5.737,49.067,1988.935,4.43611,0.13181,moderate,0.4502361626524907,7.105899391930336,-32.40149058777958,56.855523135691044,0.044559951164826875,1.0561722647825262
stomach,control_vs_moderate,2,1,5,14,21.577,68.482,1992.501,89.80555,0.29001,moderate,0.45996024348864045,11.402017889290317,-30.332640392483263,64.07975516883631,0.061656111308723886,1.0728343775219893
stomach,control_vs_moderate,2,1,7,18,33.607,86.026,1998.014,24.1191,0.23871,moderate,0.44075458622862296,8.181080967184512,-88.88444156586452,114.48594169296366,0.018056251141795397,1.0268115948244387
stomach,control_vs_moderate,1,2,8,12,38.429,56.896,1964.072,71.8383,0.02849,control,0.40976739161107845,1.717301995958599,-47.60395809260792,56.04181915296131,0.003368278662630867,1.0101785826358114
stomach,control_vs_moderate,2,1,4,10,19.854,45.129,1970.873,0.90731,0.12928,moderate,0.46866445604013224,3.0229352441728436,-7.984754792559237,19.409996390199172,0.06619690120114662,1.0800223055602867
stomach,control_vs_moderate,1,1,7,14,33.848,67.068,1978.816,40.33583,0.19042,moderate,0.4364317457090068,5.085533029937308,-132.903218392063,147.6367736416898,0.005453608348706802,1.0121331612628404
stomach,control_vs_moderate,2,2,9,18,44.168,85.78,1987.218,22.57934,0,control,0.4043614969669957,8.731280920422147,-93.30541637229842,123.17258354322301,0.015475423770166898,1.0244305192370042
stomach,control_vs_moderate,1,2,4,8,16.413,38.405,1967.598,13.6876,0.1598,moderate,0.4406510742586434,1.852821835175019,-7.341412936823042,15.107665957453245,0.04394999577809718,1.056017048299511
stomach,control_vs_moderate,2,2,7,16,33.104,77.171,1989.67,112.23,0.03006,control,0.41955924718185283,7.93239107937664,-67.57715191514292,100.5163795584618,0.01935102595124792,1.0271604387242277
stomach,control_vs_moderate,1,1,1,10,1.626,48.515,1992.486,1112.81325,1.4e-4,control,0.4799101082801718,4.918116484325317,-25.545873172872664,37.70948583434661,0.042226327935153046,1.054503462079005
stomach,control_vs_moderate,2,1,10,17,49.826,80.109,1975.883,2.43373,0.01049,control,0.4233998693770502,12.624780953223235,-72.54537678421514,125.49391769654784,0.031185663139032125,1.0404043253354347
stomach,control_vs_moderate,2,1,10,17,46.388,83.336,1982.547,587.9256,1.7e-4,control,0.4265112965239736,6.282904322324005,-60.84596241216839,85.31100272740333,0.020596087338637572,1.0290867487049715
stomach,control_vs_moderate,2,1,3,9,13.116,41.76,1974.241,166.80959,0.16929,moderate,0.4776538318702085,2.1659313957124664,-5.301504746109978,13.582645640127588,0.06812038910219238,1.0831817144491587
stomach,control_vs_moderate,1,1,1,9,0.836,44.12,1988.881,30.24826,0.16905,moderate,0.4821099263487838,4.107871112849164,-22.781108825598718,35.25373778653803,0.038630791868932986,1.0515979293084776
stomach,control_vs_moderate,1,1,2,6,9.87,25.139,1960.866,3.47197,0.02919,control,0.4767632799963477,0.40024991972372054,-2.4772272097381647,3.964549887485711,0.03493711800739597,1.0487547589693447
stomach,control_vs_moderate,2,1,9,16,42.702,76.528,1979.422,103.38604,0.13997,moderate,0.4327397040806972,5.121621602697711,-70.3232799895711,83.6607644600922,0.012187034599928235,1.01999123459204
stomach,control_vs_moderate,1,1,4,9,16.425,43.412,1972.584,313.32571,0.00269,control,0.46374347028075497,2.6285751991660677,-10.751562531301996,20.314696122010044,0.044022970901860393,1.0554593706388113
stomach,control_vs_moderate,2,1,5,14,22.957,67.028,1989.667,417.25413,0.0296,control,0.4587361522332752,10.871550591403821,-31.271060144190677,62.828884384850056,0.060311709960864164,1.0713226795884998
stomach,control_vs_moderate,1,1,5,13,24.842,60.125,1980.88,2.56268,0,control,0.44901300498873925,15.92450103180293,-69.01541341056068,134.53574568300888,0.035803962240591146,1.0442530005938138
stomach,control_vs_moderate,2,2,2,8,9.779,35.088,1970.914,0.34896,0.07236,control,0.4588719632401387,1.8621266374397176,-5.51066925583178,13.728035176640212,0.06148560075405321,1.077468984255622
stomach,control_vs_moderate,1,1,7,16,34.118,75.764,1987.243,100.83277,1.3e-4,control,0.43366532830926013,6.81232328669921,-205.2093133742263,223.05291459345136,0.0018819877630728609,1.0089229150654857
stomach,control_vs_moderate,1,2,6,16,27.236,78.779,1997.147,4.02776,0.29455,moderate,0.41665712442818575,33.61787378433022,-196.71057672507033,330.8200342200622,0.027271388841985246,1.036063795196505
stomach,control_vs_moderate,1,1,15,18,73.22,87.141,1959.521,55.18331,0,control,0.38536857163020005,90.4278268027302,-225.78807640959948,549.56539283168,0.06935356864723317,1.0860213768225806
stomach,control_vs_moderate,2,2,9,18,41.996,93.726,1997.334,114.74983,4.7e-4,control,0.4046684847152602,4.431124917778449,-116.87823360102826,129.6791818144554,0.0019958627340694508,1.0122253038580162
stomach,control_vs_moderate,1,1,8,16,36.846,78.127,1986.879,258.11989,1.3e-4,control,0.42980239508438883,1.8953577286559968,-249.1272774676418,281.1720748206369,-0.0034240175692515857,1.003414073208398
stomach,control_vs_moderate,2,1,13,16,62.799,76.883,1959.684,272.37151,0.01096,control,0.40923360140320975,41.930269833970144,-83.23554380545382,225.9801004729699,0.0774460335654338,1.0922116926497252
stomach,control_vs_moderate,1,1,11,18,52.424,96.089,1989.264,19.71865,0.0133,control,0.40668411414853645,30.53215053217588,-264.54969291468296,348.9571205616981,0.022108364628941255,1.033517969136025
stomach,control_vs_moderate,1,1,13,17,61.359,83.231,1967.472,24.32138,0.44363,moderate,0.39995399266612897,67.66238497654312,-186.85114562790682,432.8580262343705,0.05797119341080023,1.0705317587235301
stomach,control_vs_moderate,2,1,5,13,20.955,64.178,1988.819,39.66248,0.09512,control,0.46192438810404096,10.021395267007255,-28.494252505966585,59.66217780125007,0.06038774223258721,1.0714611372074985
stomach,control_vs_moderate,2,1,2,7,6.345,33.373,1972.624,344.4906,0.00284,control,0.488133802055125,1.4830850005576424,-5.186845580874568,10.95621848788272,0.05928898163091529,1.075770679097306
stomach,control_vs_moderate,1,2,5,11,21.257,53.327,1977.674,217.10908,0,control,0.4307553083665166,7.965365732889667,-27.77958201754514,60.82781799059878,0.044882061351115714,1.0545994380326018
stomach,control_vs_moderate,2,1,8,10,35.852,49.124,1958.869,140.32893,0.05219,control,0.44854752187238706,2.67001230659198,-22.717133879407207,30.710719458485574,0.025408904099317443,1.0348416773041234
stomach,control_vs_moderate,1,1,12,15,56.428,73.348,1962.519,450.1,1.2e-4,control,0.40835607008652436,40.30348529559703,-146.3570587746078,278.7140239873899,0.0445381600817909,1.054101844944157
stomach,control_vs_moderate,1,2,9,18,42.29,86.415,1989.728,4.80384,0.223,moderate,0.39718532498631715,1.7625987414867954,-292.4275918544567,354.31540440363966,-0.005501161719114691,1.0028699964560972
stomach,control_vs_moderate,2,1,6,15,29.265,70.845,1987.177,30.13908,0.14305,moderate,0.4501777769739253,5.970157990370322,-26.088956796754424,43.234563139257865,0.04117623886769763,1.050085472457333
stomach,control_vs_moderate,2,2,2,5,7.719,21.823,1959.709,118.666,0.04936,control,0.46509722069894854,1.035274351173256,-3.4876974905885922,8.026491142870077,0.05586201899490926,1.0731916288481316
stomach,control_vs_moderate,2,2,6,11,26.1,50.749,1970.253,4.53001,0.15941,moderate,0.4351593190213372,6.810668603929602,-18.382574808503595,45.13328011862385,0.05783037656347231,1.0693921599319338
stomach,control_vs_moderate,1,1,4,11,16.416,53.388,1982.569,59.71038,0.16692,moderate,0.46091236782789535,10.998175543315607,-37.75180902478142,73.36926793519049,0.04836207993283169,1.0587093906093603
stomach,control_vs_moderate,2,1,10,16,49.898,75.15,1970.852,1.66383,0.09924,control,0.4247037550926149,14.693660598586701,-72.86765594762234,124.65641525605973,0.03336953773793298,1.0426652691193325
